category,idx,product_name,url,crawl_status,image_count,image_status,image_types,print_area_status,spec_count,spec_status,spec_keys,crawled_at,json_path
Unknown,870,24파이 스킨 장캡,http://chungjinkorea.com/kr/product/view.php?idx=870,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:57:54.271709,crawled_products/idx_870.json
Bottle,871,700ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=871,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:59:25.830423,crawled_products/idx_871.json
Bottle,873,300ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=873,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T13:03:39.560444,crawled_products/idx_873.json
Unknown,874,24파이 무광 온오프펌프,http://chungjinkorea.com/kr/product/view.php?idx=874,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:59:07.212132,crawled_products/idx_874.json
Unknown,877,50g 헤비 크림용기,http://chungjinkorea.com/kr/product/view.php?idx=877,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T02:48:19.583571,crawled_products/idx_877.json
Bottle,878,1000ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=878,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T13:03:30.089871,crawled_products/idx_878.json
Bottle,879,500ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=879,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:38:09.831334,crawled_products/idx_879.json
Bottle,880,500ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=880,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T13:01:30.053178,crawled_products/idx_880.json
Bottle,881,450ml 다층브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=881,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:43:52.684166,crawled_products/idx_881.json
Bottle,882,200ml 알약용기,http://chungjinkorea.com/kr/product/view.php?idx=882,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:57:18.665130,crawled_products/idx_882.json
Unknown,884,600g 크림용기,http://chungjinkorea.com/kr/product/view.php?idx=884,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T02:50:42.232093,crawled_products/idx_884.json
Bottle,885,1000ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=885,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:45:06.116406,crawled_products/idx_885.json
Bottle,886,120ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=886,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:31:22.227338,crawled_products/idx_886.json
Bottle,887,150ml 헤비브로우 용기,http://chungjinkorea.com/kr/product/view.php?idx=887,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:48:44.050727,crawled_products/idx_887.json
Bottle,888,400ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=888,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:48:14.601271,crawled_products/idx_888.json
Bottle,889,120ml 헤비브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=889,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:59:54.391462,crawled_products/idx_889.json
Bottle,890,70ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=890,성공,3,성공,"additional_2,main",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:35:23.724293,crawled_products/idx_890.json
Bottle,891,100ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=891,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:33:24.471278,crawled_products/idx_891.json
Unknown,892,30파이 오버캡형 거품펌프,http://chungjinkorea.com/kr/product/view.php?idx=892,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:03:43.144701,crawled_products/idx_892.json
Unknown,893,86파이 크림 중간캡,http://chungjinkorea.com/kr/product/view.php?idx=893,성공,3,성공,"additional_2,main",없음,3,완료,"Phone,Fax,Email",2025-10-18T07:01:33.053228,crawled_products/idx_893.json
Bottle,894,220ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=894,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:38:37.258893,crawled_products/idx_894.json
Bottle,895,150ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=895,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:37:50.984146,crawled_products/idx_895.json
Bottle,896,100ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=896,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:58:50.901269,crawled_products/idx_896.json
Bottle,897,300ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=897,성공,2,성공,"unknown,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:38:46.852807,crawled_products/idx_897.json
Bottle,898,230ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=898,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:43:43.555460,crawled_products/idx_898.json
Bottle,899,300ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=899,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:33:15.401114,crawled_products/idx_899.json
Bottle,900,380ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=900,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:50:17.933412,crawled_products/idx_900.json
Bottle,901,180ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=901,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T13:02:34.824418,crawled_products/idx_901.json
Bottle,902,50ml 다층브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=902,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:44:57.183758,crawled_products/idx_902.json
Bottle,903,1000ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=903,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:57:57.474400,crawled_products/idx_903.json
Unknown,904,400g 크림용기,http://chungjinkorea.com/kr/product/view.php?idx=904,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T02:48:09.725827,crawled_products/idx_904.json
Bottle,905,200ml 다층 튜브용기,http://chungjinkorea.com/kr/product/view.php?idx=905,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:46:20.354319,crawled_products/idx_905.json
Bottle,906,300ml 다층튜브용기,http://chungjinkorea.com/kr/product/view.php?idx=906,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:57:07.758008,crawled_products/idx_906.json
Bottle,907,150ml 다층브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=907,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:45:15.819691,crawled_products/idx_907.json
Bottle,908,250ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=908,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:46:30.119072,crawled_products/idx_908.json
Bottle,909,100ml 다층브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=909,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:46:02.241107,crawled_products/idx_909.json
Bottle,910,300ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=910,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:58:43.281951,crawled_products/idx_910.json
Unknown,911,20파이 에센스펌프,http://chungjinkorea.com/kr/product/view.php?idx=911,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:49:40.992472,crawled_products/idx_911.json
Bottle,912,200ml 다층브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=912,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:39:15.222912,crawled_products/idx_912.json
Bottle,913,1000ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=913,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:47:17.699420,crawled_products/idx_913.json
Bottle,914,1100ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=914,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:59:00.032981,crawled_products/idx_914.json
Bottle,915,520ml 다층브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=915,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:42:58.539131,crawled_products/idx_915.json
Bottle,916,1000ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=916,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:42:01.741828,crawled_products/idx_916.json
Bottle,917,1000ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=917,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:55:33.542214,crawled_products/idx_917.json
Unknown,918,24파이 온오프펌프,http://chungjinkorea.com/kr/product/view.php?idx=918,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:01:15.205064,crawled_products/idx_918.json
Unknown,919,43파이 민자캡,http://chungjinkorea.com/kr/product/view.php?idx=919,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:47:55.355492,crawled_products/idx_919.json
Bottle,920,30ml 헤비 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=920,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:49:23.138222,crawled_products/idx_920.json
Unknown,921,20파이 이중 원터치캡,http://chungjinkorea.com/kr/product/view.php?idx=921,성공,3,성공,"additional_2,main",없음,3,완료,"Phone,Fax,Email",2025-10-18T06:52:39.298491,crawled_products/idx_921.json
Unknown,922,24파이 이중 원터치캡,http://chungjinkorea.com/kr/product/view.php?idx=922,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:00:11.544466,crawled_products/idx_922.json
Unknown,923,18파이 풀커버 에센스 펌프,http://chungjinkorea.com/kr/product/view.php?idx=923,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:05:01.598907,crawled_products/idx_923.json
Unknown,924,18파이 민자 단캡,http://chungjinkorea.com/kr/product/view.php?idx=924,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:01:06.755262,crawled_products/idx_924.json
Unknown,925,18파이 일반미스트,http://chungjinkorea.com/kr/product/view.php?idx=925,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:54:59.390871,crawled_products/idx_925.json
Unknown,926,18파이 일반미스트,http://chungjinkorea.com/kr/product/view.php?idx=926,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:55:54.162147,crawled_products/idx_926.json
Unknown,927,32파이 룰렛 원터치캡,http://chungjinkorea.com/kr/product/view.php?idx=927,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:45:52.159635,crawled_products/idx_927.json
Unknown,928,500g 원터치패드 크림용기,http://chungjinkorea.com/kr/product/view.php?idx=928,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T02:50:33.252706,crawled_products/idx_928.json
Bottle,929,1000ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=929,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:32:56.597224,crawled_products/idx_929.json
Unknown,930,28파이 오일펌프,http://chungjinkorea.com/kr/product/view.php?idx=930,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:01:41.404280,crawled_products/idx_930.json
Unknown,931,24파이 디퓨저 캡,http://chungjinkorea.com/kr/product/view.php?idx=931,성공,3,성공,"additional_2,main",없음,3,완료,"Phone,Fax,Email",2025-10-18T06:58:03.132412,crawled_products/idx_931.json
Unknown,932,28파이 디퓨저 캡,http://chungjinkorea.com/kr/product/view.php?idx=932,성공,3,성공,"additional_2,main",없음,3,완료,"Phone,Fax,Email",2025-10-18T06:45:43.642152,crawled_products/idx_932.json
Unknown,933,20파이 물감캡,http://chungjinkorea.com/kr/product/view.php?idx=933,성공,3,성공,"additional_2,main",없음,3,완료,"Phone,Fax,Email",2025-10-18T06:56:53.741343,crawled_products/idx_933.json
Unknown,934,24파이 물감캡,http://chungjinkorea.com/kr/product/view.php?idx=934,성공,3,성공,"additional_2,main",없음,3,완료,"Phone,Fax,Email",2025-10-18T06:56:45.490474,crawled_products/idx_934.json
Unknown,935,24파이 360도 원터치캡,http://chungjinkorea.com/kr/product/view.php?idx=935,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T06:47:38.317493,crawled_products/idx_935.json
Bottle,936,300ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=936,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T13:03:57.996028,crawled_products/idx_936.json
Unknown,937,300g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=937,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T02:50:22.943060,crawled_products/idx_937.json
Bottle,938,1000ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=938,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T13:01:39.829666,crawled_products/idx_938.json
Bottle,939,100ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=939,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:45:25.483858,crawled_products/idx_939.json
Bottle,940,30ml 헤비브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=940,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:57:28.697098,crawled_products/idx_940.json
Bottle,941,50ml 헤비브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=941,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:47:54.842522,crawled_products/idx_941.json
Bottle,942,80ml 헤비브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=942,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:33:06.556209,crawled_products/idx_942.json
Bottle,943,320ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=943,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:41:05.517689,crawled_products/idx_943.json
Bottle,944,30ml 헤비브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=944,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:38:27.768300,crawled_products/idx_944.json
Unknown,946,24파이 풀커버 일반미스트,http://chungjinkorea.com/kr/product/view.php?idx=946,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:52:30.148869,crawled_products/idx_946.json
Unknown,947,30파이 오버캡형 거품펌프,http://chungjinkorea.com/kr/product/view.php?idx=947,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:51:54.183060,crawled_products/idx_947.json
Unknown,948,20파이 오일펌프,http://chungjinkorea.com/kr/product/view.php?idx=948,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:47:11.565407,crawled_products/idx_948.json
Bottle,949,150ml 거품브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=949,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:46:49.584613,crawled_products/idx_949.json
Unknown,950,20파이 풀커버 일반미스트,http://chungjinkorea.com/kr/product/view.php?idx=950,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:50:16.614260,crawled_products/idx_950.json
Unknown,951,20파이 뾰족캡,http://chungjinkorea.com/kr/product/view.php?idx=951,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:00:20.183866,crawled_products/idx_951.json
Unknown,952,24파이 뾰족캡,http://chungjinkorea.com/kr/product/view.php?idx=952,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:51:27.239067,crawled_products/idx_952.json
Unknown,953,24파이 회오리캡,http://chungjinkorea.com/kr/product/view.php?idx=953,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:53:15.018500,crawled_products/idx_953.json
Bottle,954,5g 마스카라용기,http://chungjinkorea.com/kr/product/view.php?idx=954,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:36:46.644635,crawled_products/idx_954.json
Bottle,955,6g 마스카라용기,http://chungjinkorea.com/kr/product/view.php?idx=955,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T13:00:40.767330,crawled_products/idx_955.json
Bottle,956,7g 마스카라용기,http://chungjinkorea.com/kr/product/view.php?idx=956,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:55:54.419344,crawled_products/idx_956.json
Bottle,957,10g 마스카라용기,http://chungjinkorea.com/kr/product/view.php?idx=957,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:31:50.002868,crawled_products/idx_957.json
Bottle,958,14g 마스카라용기,http://chungjinkorea.com/kr/product/view.php?idx=958,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T13:03:20.795445,crawled_products/idx_958.json
Bottle,959,30ml 헤비브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=959,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:36:06.741108,crawled_products/idx_959.json
Bottle,960,50ml 헤비브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=960,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:55:13.247042,crawled_products/idx_960.json
Bottle,961,80ml 헤비브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=961,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:42:48.863274,crawled_products/idx_961.json
Unknown,962,150g 이중 크림용기,http://chungjinkorea.com/kr/product/view.php?idx=962,성공,3,성공,"additional_2,main",없음,3,완료,"Phone,Fax,Email",2025-10-18T02:50:13.693761,crawled_products/idx_962.json
Unknown,963,150g 무광 이중 크림용기,http://chungjinkorea.com/kr/product/view.php?idx=963,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T02:47:43.947451,crawled_products/idx_963.json
Unknown,964,24파이 온오프펌프,http://chungjinkorea.com/kr/product/view.php?idx=964,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:50:51.869615,crawled_products/idx_964.json
Bottle,965,120ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=965,성공,4,성공,"additional_2,main,additional_3",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:31:13.253975,crawled_products/idx_965.json
Bottle,967,120ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=967,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T13:04:27.065484,crawled_products/idx_967.json
Bottle,968,350ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=968,성공,3,성공,"additional_2,main",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:49:59.522126,crawled_products/idx_968.json
Bottle,969,350ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=969,성공,3,성공,"additional_2,main",없음,3,완료,"Phone,Fax,Email",2025-10-18T12:43:07.536190,crawled_products/idx_969.json
Bottle,970,50ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=970,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T12:48:04.435767,crawled_products/idx_970.json
